build_id,basket_version,snapshot_date,id_comercio,id_bandera,provincia_codigo,active_stores,complete_stores,branch_median_cost,coverage_status,banner_label
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-28,6,2,AR-Y,2,0,,SUPPRESSED,Maxi Comodin
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-28,6,1,AR-Y,17,0,,SUPPRESSED,Supermercados Comodin
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-28,10,1,AR-Z,2,2,30946.5,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-28,10,2,AR-Z,1,0,,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-28,2,1,AR-Z,27,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-28,15,1,Buenos Aires,1,0,,INVALID_GEOGRAPHY,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-28,10,3,,29,23,29740.0,INVALID_GEOGRAPHY,Express
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-28,11,4,,1,1,32672.0,INVALID_GEOGRAPHY,SuperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-28,11,2,,1,1,33782.0,INVALID_GEOGRAPHY,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-28,9,3,,2,0,,INVALID_GEOGRAPHY,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-28,9,1,,4,0,,INVALID_GEOGRAPHY,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-A,3,2,28873.5,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-A,10,10,29463.0,DIRECTIONAL,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,15,1,AR-A,24,24,30556.0,PUBLISHABLE,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,3,AR-A,1,1,32391.0,SUPPRESSED,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-A,4,4,34272.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,6,2,AR-A,1,0,,SUPPRESSED,Maxi Comodin
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,2,1,AR-A,1,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,4,AR-A,3,0,,SUPPRESSED,Maxi
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,6,1,AR-A,3,0,,SUPPRESSED,Supermercados Comodin
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,4,AR-B,15,1,27686.0,SUPPRESSED,Maxi
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-B,32,26,29340.0,PUBLISHABLE,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-B,36,33,30388.0,PUBLISHABLE,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-B,12,12,30708.0,DIRECTIONAL,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,4,AR-B,7,7,30708.0,DIRECTIONAL,SuperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,5,AR-B,13,13,30848.0,DIRECTIONAL,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,2,AR-B,28,21,30992.0,PUBLISHABLE,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,15,1,AR-B,428,428,31284.0,PUBLISHABLE,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,3,AR-B,75,68,31697.0,PUBLISHABLE,Express
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,12,1,AR-B,47,38,32734.0,PUBLISHABLE,COTO
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,3,AR-B,13,9,32771.0,DIRECTIONAL,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,2,AR-B,25,16,33022.0,DIRECTIONAL,Disco
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,21,1,AR-B,27,0,,SUPPRESSED,Toledo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,13,1,AR-B,91,0,,SUPPRESSED,Cooperativa Obrera
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,2,1,AR-B,22,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,3,1,AR-B,19,0,,SUPPRESSED,DEHEZA S.A.I.C.F. e I.
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,47,1,AR-B,3,0,,SUPPRESSED,Sup. Unicoop
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-C,7,6,29340.0,DIRECTIONAL,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-C,8,7,30992.0,DIRECTIONAL,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,2,AR-C,25,19,30992.0,DIRECTIONAL,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,15,1,AR-C,432,420,31409.0,PUBLISHABLE,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,3,AR-C,351,314,31697.0,PUBLISHABLE,Express
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,4,AR-C,1,1,32722.0,SUPPRESSED,SuperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,12,1,AR-C,63,42,32734.0,PUBLISHABLE,COTO
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,3,AR-C,10,8,32771.0,DIRECTIONAL,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,2,AR-C,23,21,33035.0,PUBLISHABLE,Disco
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,5,AR-C,1,1,33582.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,3,1,AR-C,16,0,,SUPPRESSED,DEHEZA S.A.I.C.F. e I.
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,4,AR-C,11,0,,SUPPRESSED,Maxi
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,4,1,AR-C,1,0,,SUPPRESSED,ESTACION LIMA S.A.
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,2,AR-D,1,1,28489.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-D,1,1,28489.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-D,3,1,28956.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-D,1,1,33782.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,5,AR-D,1,1,34502.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-E,2,1,28630.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-E,4,1,28931.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,2,AR-E,8,6,29431.0,DIRECTIONAL,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,15,1,AR-E,65,65,31284.0,PUBLISHABLE,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,12,1,AR-E,1,1,32925.0,SUPPRESSED,COTO
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-E,1,1,33782.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,5,AR-E,1,1,34272.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,20,1,AR-E,4,0,,SUPPRESSED,LA AGRICOLA REGIONAL COOPERATIVA LIMITADA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,4,AR-E,2,0,,SUPPRESSED,Maxi
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,2,AR-F,1,1,28700.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-F,2,1,28956.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-F,1,1,34272.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-G,3,3,29109.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-G,2,2,34272.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,2,1,AR-G,1,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,5,AR-H,1,1,34272.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,2,1,AR-H,1,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,16,1,AR-H,1,0,,SUPPRESSED,Hipermercado Libertad
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-H,1,0,,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,4,AR-H,1,0,,SUPPRESSED,Maxi
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-H,1,0,,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-J,1,1,28489.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-J,9,8,28668.0,DIRECTIONAL,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,15,1,AR-J,6,6,30556.0,DIRECTIONAL,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-J,2,2,33782.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,5,AR-J,1,1,34502.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,2,1,AR-J,1,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,16,1,AR-J,1,0,,SUPPRESSED,Hipermercado Libertad
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-K,1,1,28651.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-K,4,3,29138.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-K,1,1,34272.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,4,AR-K,1,0,,SUPPRESSED,Maxi
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,2,AR-K,1,0,,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-L,1,1,32784.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,2,AR-L,1,1,32784.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-L,3,3,34812.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,2,1,AR-L,9,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,13,1,AR-L,6,0,,SUPPRESSED,Cooperativa Obrera
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,4,AR-M,2,1,27686.0,SUPPRESSED,Maxi
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-M,2,2,28524.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-M,36,32,28668.0,PUBLISHABLE,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,2,AR-M,5,4,29160.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,3,AR-M,14,13,29740.0,DIRECTIONAL,Express
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,3,AR-M,2,2,31943.0,SUPPRESSED,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-M,2,2,33782.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,5,AR-M,3,3,34502.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,16,1,AR-M,1,0,,SUPPRESSED,Hipermercado Libertad
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,12,1,AR-M,1,0,,SUPPRESSED,COTO
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-N,2,2,33782.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,5,1,AR-N,7,0,,SUPPRESSED,California Supermercados
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,2,1,AR-N,1,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-P,1,1,32263.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-P,3,3,33782.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,2,AR-P,1,0,,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-Q,2,1,30049.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-Q,1,1,30373.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,12,1,AR-Q,1,1,34145.52,SUPPRESSED,COTO
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,3,AR-Q,1,1,34471.0,SUPPRESSED,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-Q,1,1,35902.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,5,AR-Q,1,1,36602.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,2,1,AR-Q,31,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,13,1,AR-Q,22,0,,SUPPRESSED,Cooperativa Obrera
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-R,3,2,30373.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-R,2,1,30906.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-R,4,4,35992.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,2,1,AR-R,31,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,13,1,AR-R,25,0,,SUPPRESSED,Cooperativa Obrera
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-S,6,5,30693.0,DIRECTIONAL,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,15,1,AR-S,9,9,31284.0,DIRECTIONAL,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,3,AR-S,1,1,32720.0,SUPPRESSED,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,12,1,AR-S,7,5,33083.0,DIRECTIONAL,COTO
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,5,AR-S,1,1,34272.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,2,AR-S,1,1,35344.0,SUPPRESSED,Disco
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-S,1,0,,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,2,1,AR-S,12,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,13,1,AR-S,2,0,,SUPPRESSED,Cooperativa Obrera
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-T,1,1,28450.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,2,AR-T,3,3,28529.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-T,11,7,29109.0,DIRECTIONAL,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,3,AR-T,1,1,31195.0,SUPPRESSED,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-T,4,4,34272.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,5,AR-T,1,1,34732.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,6,1,AR-T,3,0,,SUPPRESSED,Supermercados Comodin
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,2,1,AR-T,2,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,16,1,AR-T,1,0,,SUPPRESSED,Hipermercado Libertad
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-U,2,2,30173.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-U,4,3,30956.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,2,AR-U,2,2,33577.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,3,AR-U,1,1,35623.0,SUPPRESSED,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-U,2,2,36782.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,5,AR-U,2,2,37012.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,2,1,AR-U,24,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,13,1,AR-U,8,0,,SUPPRESSED,Cooperativa Obrera
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-V,3,2,30471.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,2,1,AR-V,11,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,15,1,AR-W,15,15,31284.0,DIRECTIONAL,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-W,1,1,32263.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,2,AR-W,1,1,33772.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-W,2,2,33782.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,5,AR-W,1,1,34272.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,2,1,AR-W,2,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-W,2,0,,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,1,AR-X,4,3,28149.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,2,AR-X,2,1,28489.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,15,1,AR-X,3,3,31284.0,SUPPRESSED,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,10,3,AR-X,44,36,31545.0,PUBLISHABLE,Express
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,2,AR-X,3,3,33352.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,11,5,AR-X,4,4,33782.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,2,1,AR-X,8,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,2,AR-X,22,0,,SUPPRESSED,Disco
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,1,AR-X,20,0,,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,9,3,AR-X,1,0,,SUPPRESSED,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,16,1,AR-X,3,0,,SUPPRESSED,Hipermercado Libertad
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,13,1,AR-X,1,0,,SUPPRESSED,Cooperativa Obrera
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-29,8,1,AR-X,11,0,,SUPPRESSED,Mariano Max
